10015	10254	150	2	2	0	0	0	0	0.75	0.75
10015	10212	150	2	2	0	0	0	0	0.75	0.75
10015	10236	150	2	2	0	0	0	0	0.75	0.75
10015	10252	150	2	2	1	1	0	0	0	0
10015	NULL	150	2	2	0	0	0	0	0	0
10015	10232	150	2	2	0	0	0	0	0.75	0.75
10015	10251	150	2	2	1	1	0	0	0	0
10015	10229	150	2	2	1	1	0	0	0	0
10015	10250	150	2	2	1	1	0	0	0	0
10016	NULL	150	2	2	0	0	0	0	0	0
10016	10232	150	2	2	0	0	0	0	0.75	0.75
10016	10251	150	2	2	1	1	0	0	0	0
10016	10229	150	2	2	1	1	0	0	0	0
10016	10250	150	2	2	1	1	0	0	0	0
10016	10227	150	2	2	0	0	0	0	0.75	0.75
10016	10249	150	2	2	1	1	0	0	0	0
10016	10224	150	2	2	1	1	0	0	0	0
10016	10248	150	2	2	0	0	0	0	0.75	0.75
10016	10223	150	2	2	0	0	0	0	0.75	0.75
10016	10245	150	2	2	0	0	0	0	0.75	0.75
10016	10258	150	2	2	0	0	0	0	0.75	0.75
10016	10220	150	2	2	0	0	0	0	0.75	0.75
10016	10242	150	2	2	1	1	0	0	0	0
10016	10255	150	2	2	1	1	0	0	0	0
10016	10216	150	2	2	0	0	0	0	0.75	0.75
10016	10240	150	2	2	0	0	0	0	0.75	0.75
10016	10254	150	2	2	0	0	0	0	0.75	0.75
10016	10212	150	2	2	0	0	0	0	0.75	0.75
10016	10236	150	2	2	0	0	0	0	0.75	0.75
10016	10252	150	2	2	1	1	0	0	0	0
10017	10216	150	2	2	0	0	0	0	0.75	0.75
10017	10240	150	2	2	0	0	0	0	0.75	0.75
10017	10254	150	2	2	0	0	0	0	0.75	0.75
10017	10212	150	2	2	0	0	0	0	0.75	0.75
10017	10236	150	2	2	0	0	0	0	0.75	0.75
10017	10252	150	2	2	1	1	0	0	0	0
10017	NULL	150	2	2	0	0	0	0	0	0
10017	10232	150	2	2	0	0	0	0	0.75	0.75
10017	10251	150	2	2	1	1	0	0	0	0
10017	10229	150	2	2	1	1	0	0	0	0
10017	10250	150	2	2	1	1	0	0	0	0
10017	10227	150	2	2	0	0	0	0	0.75	0.75
10017	10249	150	2	2	1	1	0	0	0	0
10017	10224	150	2	2	1	1	0	0	0	0
10017	10248	150	2	2	0	0	0	0	0.75	0.75
10017	10223	150	2	2	0	0	0	0	0.75	0.75
10017	10245	150	2	2	0	0	0	0	0.75	0.75
10017	10258	150	2	2	0	0	0	0	0.75	0.75
10017	10220	150	2	2	0	0	0	0	0.75	0.75
10017	10242	150	2	2	1	1	0	0	0	0
10017	10255	150	2	2	1	1	0	0	0	0
10019	10223	150	2	2	0	0	0	0	0.75	0.75
10019	10245	150	2	2	0	0	0	0	0.75	0.75
10019	10258	150	2	2	0	0	0	0	0.75	0.75
10019	10220	150	2	2	0	0	0	0	0.75	0.75
10019	10242	150	2	2	1	1	0	0	0	0
10019	10255	150	2	2	1	1	0	0	0	0
10019	10216	150	2	2	0	0	0	0	0.75	0.75
10019	10240	150	2	2	0	0	0	0	0.75	0.75
10019	10254	150	2	2	0	0	0	0	0.75	0.75
10019	10212	150	2	2	0	0	0	0	0.75	0.75
10019	10236	150	2	2	0	0	0	0	0.75	0.75
10019	10252	150	2	2	1	1	0	0	0	0
10019	NULL	150	2	2	0	0	0	0	0	0
10019	10232	150	2	2	0	0	0	0	0.75	0.75
10019	10251	150	2	2	1	1	0	0	0	0
10019	10229	150	2	2	1	1	0	0	0	0
10019	10250	150	2	2	1	1	0	0	0	0
10019	10227	150	2	2	0	0	0	0	0.75	0.75
10019	10249	150	2	2	1	1	0	0	0	0
10019	10224	150	2	2	1	1	0	0	0	0
10019	10248	150	2	2	0	0	0	0	0.75	0.75
10020	10350	150	2	2	1	1	0	0	0	0
10020	10327	150	2	2	0	0	0	0	0.75	0.75
10020	10295	150	2	2	0	0	0	0	0.75	0.75
10020	10355	150	2	2	1	1	0	0	0	0
10020	10345	150	2	2	0	0	0	0	0.75	0.75
10020	10312	150	2	2	0	0	0	0	0.75	0.75
10020	10281	150	2	2	0	0	0	0	0.75	0.75
10020	10364	150	2	2	1	1	0	0	0	0
10020	10351	150	2	2	1	1	0	0	0	0
10020	10331	150	2	2	0	0	0	0	0.75	0.75
10020	10299	150	2	2	0	0	0	0	0.75	0.75
10020	10356	150	2	2	1	1	0	0	0	0
10020	10347	150	2	2	1	1	0	0	0	0
10020	10315	150	2	2	0	0	0	0	0.75	0.75
10020	10285	150	2	2	0	0	0	0	0.75	0.75
10020	10366	150	2	2	1	1	0	0	0	0
10020	10352	150	2	2	1	1	0	0	0	0
10020	10334	150	2	2	0	0	0	0	0.75	0.75
10020	10303	150	2	2	0	0	0	0	0.75	0.75
10020	NULL	150	2	2	0	0	0	0	0	0
10020	10358	150	2	2	1	1	0	0	0	0
10020	10348	150	2	2	1	1	0	0	0	0
10020	10319	150	2	2	0	0	0	0	0.75	0.75
10020	10288	150	2	2	0	0	0	0	0.75	0.75
10020	10353	150	2	2	1	1	0	0	0	0
10020	10337	150	2	2	0	0	0	0	0.75	0.75
10020	10307	150	2	2	0	0	0	0	0.75	0.75
10020	10273	150	2	2	0	0	0	0	0.75	0.75
10020	10360	150	2	2	1	1	0	0	0	0
10020	10349	150	2	2	1	1	0	0	0	0
10020	10323	150	2	2	0	0	0	0	0.75	0.75
10020	10291	150	2	2	0	0	0	0	0.75	0.75
10020	10354	150	2	2	1	1	0	0	0	0
10020	10341	150	2	2	0	0	0	0	0.75	0.75
10020	10310	150	2	2	0	0	0	0	0.75	0.75
10020	10277	150	2	2	0	0	0	0	0.75	0.75
10020	10362	150	2	2	1	1	0	0	0	0
